Time,Gyro_X,Gyro_Y,Gyro_Z,EKF_Roll,EKF_Pitch,EKF_Yaw,DMP_Roll,DMP_Pitch,DMP_Yaw
268.0,0.01,-0.01,-0.01,48.8,-38.65,-52.14,1.22,-2.43,-30.72
268.0,0.01,-0.01,-0.01,48.8,-38.65,-52.14,1.22,-2.43,-30.72
268.0,0.01,-0.01,-0.01,48.8,-38.65,-52.14,0.81,-2.48,-67.07
268.0,0.01,-0.01,-0.01,48.8,-38.65,-52.14,0.81,-2.48,-67.07
268.0,-0.01,-0.0,-0.02,48.73,-38.66,-52.25,0.81,-2.48,-67.07
268.0,-0.01,-0.0,-0.02,48.73,-38.66,-52.25,1.22,-2.41,-30.77
268.0,-0.01,-0.0,-0.02,48.73,-38.66,-52.25,1.22,-2.41,-30.77
268.0,-0.01,-0.0,-0.02,48.73,-38.66,-52.25,0.8,-2.46,-67.13
268.0,0.0,0.01,-0.01,48.74,-38.63,-52.31,0.8,-2.46,-67.13
268.0,0.0,0.01,-0.01,48.74,-38.63,-52.31,1.16,-2.43,-30.84
268.0,0.0,0.01,-0.01,48.74,-38.63,-52.31,1.16,-2.43,-30.84
268.0,0.0,0.01,-0.01,48.74,-38.63,-52.31,0.81,-2.47,-67.19
268.0,-0.01,-0.01,-0.0,48.67,-38.66,-52.32,0.81,-2.47,-67.19
268.0,-0.01,-0.01,-0.0,48.67,-38.66,-52.32,1.13,-2.46,-30.91
268.0,-0.01,-0.01,-0.0,48.67,-38.66,-52.32,1.13,-2.46,-30.91
268.0,-0.01,-0.01,-0.0,48.67,-38.66,-52.32,1.13,-2.46,-30.91
268.0,-0.01,-0.01,-0.0,48.67,-38.66,-52.32,0.76,-2.51,-67.24
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,0.76,-2.51,-67.24
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,1.09,-2.47,-30.95
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,1.09,-2.47,-30.95
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,0.74,-2.53,-67.27
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,0.74,-2.53,-67.27
268.0,-0.01,-0.0,-0.0,48.63,-38.69,-52.33,0.74,-2.53,-67.27
268.0,0.0,-0.02,-0.01,48.63,-38.84,-52.37,0.74,-2.53,-67.27
268.0,0.0,-0.02,-0.01,48.63,-38.84,-52.37,1.06,-2.55,-30.99
268.0,0.0,-0.02,-0.01,48.63,-38.84,-52.37,0.7,-2.63,-67.31
268.0,0.0,-0.02,-0.01,48.63,-38.84,-52.37,0.7,-2.63,-67.31
268.0,0.0,-0.02,-0.01,48.63,-38.84,-52.37,0.7,-2.63,-67.31
268.0,-0.0,-0.03,-0.01,48.6,-39.0,-52.42,0.7,-2.63,-67.31
268.0,-0.0,-0.03,-0.01,48.6,-39.0,-52.42,1.03,-2.68,-31.04
268.0,-0.0,-0.03,-0.01,48.6,-39.0,-52.42,0.67,-2.73,-67.35
268.0,-0.0,-0.03,-0.01,48.6,-39.0,-52.42,0.67,-2.73,-67.35
268.0,-0.0,-0.03,-0.01,48.6,-39.0,-52.42,0.67,-2.73,-67.35
268.0,0.0,0.0,-0.01,48.62,-38.98,-52.46,0.67,-2.73,-67.35
268.0,0.0,0.0,-0.01,48.62,-38.98,-52.46,1.03,-2.67,-31.08
268.0,0.0,0.0,-0.01,48.62,-38.98,-52.46,0.68,-2.72,-67.4
268.0,0.0,0.0,-0.01,48.62,-38.98,-52.46,0.68,-2.72,-67.4
268.0,0.0,0.0,-0.01,48.62,-38.98,-52.46,0.68,-2.72,-67.4
268.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,0.68,-2.72,-67.4
268.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,1.05,-2.72,-31.08
269.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,0.68,-2.77,-67.41
269.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,0.68,-2.77,-67.41
269.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,0.68,-2.77,-67.41
269.0,0.0,-0.02,-0.0,48.64,-39.13,-52.48,0.89,-2.44,-73.78
269.0,0.01,-0.02,-0.34,48.7,-39.25,-54.85,0.89,-2.44,-73.78
269.0,0.01,-0.02,-0.34,48.7,-39.25,-54.85,0.49,-2.52,-37.19
269.0,0.01,-0.02,-0.34,48.7,-39.25,-54.85,0.49,-2.52,-37.19
269.0,0.01,-0.02,-0.34,48.7,-39.25,-54.85,0.49,-2.52,-37.19
269.0,0.01,-0.02,-0.34,48.7,-39.25,-54.85,0.92,-2.5,-73.94
269.0,-0.0,0.04,0.02,48.68,-39.03,-54.74,0.92,-2.5,-73.94
269.0,-0.0,0.04,0.02,48.68,-39.03,-54.74,0.51,-2.51,-37.19
269.0,-0.0,0.04,0.02,48.68,-39.03,-54.74,0.51,-2.51,-37.19
269.0,-0.0,0.04,0.02,48.68,-39.03,-54.74,0.51,-2.51,-37.19
269.0,-0.0,0.04,0.02,48.68,-39.03,-54.74,0.9,-2.45,-73.88
269.0,0.01,-0.01,0.0,48.72,-39.11,-54.72,0.9,-2.45,-73.88
269.0,0.01,-0.01,0.0,48.72,-39.11,-54.72,0.5,-2.52,-37.13
269.0,0.01,-0.01,0.0,48.72,-39.11,-54.72,0.5,-2.52,-37.13
269.0,0.01,-0.01,0.0,48.72,-39.11,-54.72,0.5,-2.52,-37.13
269.0,0.01,-0.01,0.0,48.72,-39.11,-54.72,0.9,-2.45,-73.84
269.0,0.01,0.01,-0.0,48.76,-39.06,-54.73,0.9,-2.45,-73.84
269.0,0.01,0.01,-0.0,48.76,-39.06,-54.73,0.5,-2.5,-37.11
269.0,0.01,0.01,-0.0,48.76,-39.06,-54.73,0.5,-2.5,-37.11
269.0,0.01,0.01,-0.0,48.76,-39.06,-54.73,0.5,-2.5,-37.11
269.0,0.01,0.01,-0.0,48.76,-39.06,-54.73,0.89,-2.44,-73.85
269.0,0.01,-0.01,0.0,48.8,-39.11,-54.7,0.89,-2.44,-73.85
269.0,0.01,-0.01,0.0,48.8,-39.11,-54.7,0.5,-2.52,-37.11
269.0,0.01,-0.01,0.0,48.8,-39.11,-54.7,0.5,-2.52,-37.11
269.0,0.01,-0.01,0.0,48.8,-39.11,-54.7,0.93,-2.49,-73.84
269.0,0.01,-0.01,0.0,48.8,-39.11,-54.7,0.93,-2.49,-73.84
269.0,0.01,-0.01,-0.0,48.84,-39.15,-54.71,0.93,-2.49,-73.84
269.0,0.01,-0.01,-0.0,48.84,-39.15,-54.71,0.54,-2.56,-37.11
269.0,0.01,-0.01,-0.0,48.84,-39.15,-54.71,0.54,-2.56,-37.11
269.0,0.01,-0.01,-0.0,48.84,-39.15,-54.71,0.97,-2.53,-73.85
269.0,-0.0,-0.05,0.01,48.83,-39.43,-54.65,0.97,-2.53,-73.85
269.0,-0.0,-0.05,0.01,48.83,-39.43,-54.65,0.55,-2.67,-37.11
269.0,-0.0,-0.05,0.01,48.83,-39.43,-54.65,0.55,-2.67,-37.11
269.0,-0.0,-0.05,0.01,48.83,-39.43,-54.65,0.55,-2.67,-37.11
269.0,-0.0,-0.05,0.01,48.83,-39.43,-54.65,0.96,-2.63,-73.85
269.0,-0.01,0.01,-0.0,48.79,-39.38,-54.66,0.96,-2.63,-73.85
269.0,-0.01,0.01,-0.0,48.79,-39.38,-54.66,0.55,-2.71,-37.11
269.0,-0.01,0.01,-0.0,48.79,-39.38,-54.66,0.55,-2.71,-37.11
269.0,-0.01,0.01,-0.0,48.79,-39.38,-54.66,0.55,-2.71,-37.11
269.0,-0.01,0.01,-0.0,48.79,-39.38,-54.66,0.94,-2.62,-73.86
269.0,0.0,-0.0,0.0,48.81,-39.39,-54.65,0.94,-2.62,-73.86
269.0,0.0,-0.0,0.0,48.81,-39.39,-54.65,0.53,-2.71,-37.11
269.0,0.0,-0.0,0.0,48.81,-39.39,-54.65,0.53,-2.71,-37.11
269.0,0.0,-0.0,0.0,48.81,-39.39,-54.65,0.53,-2.71,-37.11
269.0,0.0,-0.0,0.0,48.81,-39.39,-54.65,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.83,-39.41,-54.64,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.83,-39.41,-54.64,0.53,-2.71,-37.11
270.0,0.0,-0.0,0.0,48.83,-39.41,-54.64,0.53,-2.71,-37.11
270.0,0.0,-0.0,0.0,48.83,-39.41,-54.64,0.53,-2.71,-37.11
270.0,0.0,-0.0,0.0,48.83,-39.41,-54.64,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.86,-39.42,-54.61,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.86,-39.42,-54.61,0.54,-2.72,-37.11
270.0,0.0,-0.0,0.0,48.86,-39.42,-54.61,0.54,-2.72,-37.11
270.0,0.0,-0.0,0.0,48.86,-39.42,-54.61,0.54,-2.72,-37.11
270.0,0.0,-0.0,0.0,48.86,-39.42,-54.61,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.88,-39.43,-54.6,0.93,-2.63,-73.85
270.0,0.0,-0.0,0.0,48.88,-39.43,-54.6,0.54,-2.71,-37.1
270.0,0.0,-0.0,0.0,48.88,-39.43,-54.6,0.54,-2.71,-37.1
270.0,0.0,-0.0,0.0,48.88,-39.43,-54.6,0.54,-2.71,-37.1
270.0,0.0,-0.0,0.0,48.88,-39.43,-54.6,0.94,-2.62,-73.85
270.0,0.0,0.0,0.0,48.89,-39.42,-54.59,0.94,-2.62,-73.85
270.0,0.0,0.0,0.0,48.89,-39.42,-54.59,0.55,-2.7,-37.1
270.0,0.0,0.0,0.0,48.89,-39.42,-54.59,0.55,-2.7,-37.1
270.0,0.0,0.0,0.0,48.89,-39.42,-54.59,0.55,-2.7,-37.1
270.0,0.0,0.0,0.0,48.89,-39.42,-54.59,0.93,-2.62,-73.85
270.0,0.0,0.0,0.01,48.92,-39.41,-54.55,0.93,-2.62,-73.85
270.0,0.0,0.0,0.01,48.92,-39.41,-54.55,0.55,-2.69,-37.09
270.0,0.0,0.0,0.01,48.92,-39.41,-54.55,0.55,-2.69,-37.09
270.0,0.0,0.0,0.01,48.92,-39.41,-54.55,0.55,-2.69,-37.09
270.0,0.0,0.0,0.01,48.92,-39.41,-54.55,0.94,-2.58,-73.82
270.0,0.0,0.01,0.01,48.94,-39.35,-54.51,0.94,-2.58,-73.82
270.0,0.0,0.01,0.01,48.94,-39.35,-54.51,0.55,-2.65,-37.04
270.0,0.0,0.01,0.01,48.94,-39.35,-54.51,0.55,-2.65,-37.04
270.0,0.0,0.01,0.01,48.94,-39.35,-54.51,0.95,-2.56,-73.78
270.0,-0.01,0.03,0.03,48.91,-39.19,-54.34,0.95,-2.56,-73.78
270.0,-0.01,0.03,0.03,48.91,-39.19,-54.34,0.56,-2.78,-36.93
270.0,-0.01,0.03,0.03,48.91,-39.19,-54.34,0.87,-2.6,-73.6
270.0,-0.01,0.03,0.03,48.91,-39.19,-54.34,0.87,-2.6,-73.6
270.0,0.01,-0.0,0.02,48.95,-39.2,-54.22,0.87,-2.6,-73.6
270.0,0.01,-0.0,0.02,48.95,-39.2,-54.22,0.52,-2.64,-36.82
270.0,0.01,-0.0,0.02,48.95,-39.2,-54.22,0.89,-2.62,-73.43
270.0,0.01,-0.0,0.02,48.95,-39.2,-54.22,0.89,-2.62,-73.43
270.0,0.03,-0.07,0.09,49.1,-39.59,-53.68,0.89,-2.62,-73.43
270.0,0.03,-0.07,0.09,49.1,-39.59,-53.68,0.53,-2.84,-36.58
270.0,0.03,-0.07,0.09,49.1,-39.59,-53.68,0.53,-2.84,-36.58
270.0,0.03,-0.07,0.09,49.1,-39.59,-53.68,0.91,-2.9,-72.88
270.0,0.03,-0.07,0.09,49.1,-39.59,-53.68,0.91,-2.9,-72.88
270.0,-0.01,0.06,0.02,49.05,-39.23,-53.58,0.91,-2.9,-72.88
270.0,-0.01,0.06,0.02,49.05,-39.23,-53.58,0.46,-2.81,-36.04
270.0,-0.01,0.06,0.02,49.05,-39.23,-53.58,0.46,-2.81,-36.04
270.0,-0.01,0.06,0.02,49.05,-39.23,-53.58,0.79,-2.76,-72.54
271.0,-0.01,0.06,0.02,49.05,-39.23,-53.58,0.79,-2.76,-72.54
271.0,-0.01,0.04,0.08,49.02,-39.01,-53.13,0.79,-2.76,-72.54
271.0,-0.01,0.04,0.08,49.02,-39.01,-53.13,0.44,-2.85,-35.83
271.0,-0.01,0.04,0.08,49.02,-39.01,-53.13,0.44,-2.85,-35.83
271.0,-0.01,0.04,0.08,49.02,-39.01,-53.13,0.68,-2.65,-72.17
271.0,-0.01,0.04,0.08,49.02,-39.01,-53.13,0.68,-2.65,-72.17
271.0,0.01,-0.04,0.01,49.06,-39.23,-53.08,0.68,-2.65,-72.17
271.0,0.01,-0.04,0.01,49.06,-39.23,-53.08,0.38,-2.78,-35.62
271.0,0.01,-0.04,0.01,49.06,-39.23,-53.08,0.38,-2.78,-35.62
271.0,0.01,-0.04,0.01,49.06,-39.23,-53.08,0.66,-2.62,-72.07
271.0,0.01,-0.04,0.01,49.06,-39.23,-53.08,0.66,-2.62,-72.07
271.0,0.01,-0.03,0.0,49.15,-39.4,-53.07,0.66,-2.62,-72.07
271.0,0.01,-0.03,0.0,49.15,-39.4,-53.07,0.37,-2.76,-35.59
271.0,0.01,-0.03,0.0,49.15,-39.4,-53.07,0.37,-2.76,-35.59
271.0,0.01,-0.03,0.0,49.15,-39.4,-53.07,0.69,-2.57,-72.04
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,0.69,-2.57,-72.04
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,-0.58,-2.51,-35.64
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,-0.58,-2.51,-35.64
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,-0.58,-2.51,-35.64
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,0.99,-1.94,-72.01
271.0,0.04,0.17,0.01,49.36,-38.49,-53.03,0.99,-1.94,-72.01
271.0,3.77,-0.27,0.03,75.72,-40.36,-52.83,0.99,-1.94,-72.01
271.0,3.77,-0.27,0.03,75.72,-40.36,-52.83,6.85,-2.66,-35.57
271.0,3.77,-0.27,0.03,75.72,-40.36,-52.83,13.22,-2.65,-72.01
271.0,3.77,-0.27,0.03,75.72,-40.36,-52.83,13.22,-2.65,-72.01
271.0,3.77,-0.27,0.03,75.72,-40.36,-52.83,13.22,-2.65,-72.01
271.0,1.96,-0.13,0.04,86.96,-41.09,-52.6,13.22,-2.65,-72.01
271.0,1.96,-0.13,0.04,86.96,-41.09,-52.6,13.92,-2.83,-35.44
271.0,1.96,-0.13,0.04,86.96,-41.09,-52.6,19.74,-2.92,-71.98
271.0,1.96,-0.13,0.04,86.96,-41.09,-52.6,19.74,-2.92,-71.98
271.0,1.96,-0.13,0.04,86.96,-41.09,-52.6,19.74,-2.92,-71.98
271.0,0.44,-0.01,-0.01,89.46,-41.12,-52.64,19.74,-2.92,-71.98
271.0,0.44,-0.01,-0.01,89.46,-41.12,-52.64,22.36,-3.01,-35.57
271.0,0.44,-0.01,-0.01,89.46,-41.12,-52.64,25.7,-2.98,-72.16
271.0,0.44,-0.01,-0.01,89.46,-41.12,-52.64,25.7,-2.98,-72.16
271.0,0.44,-0.01,-0.01,89.46,-41.12,-52.64,25.7,-2.98,-72.16
271.0,0.02,0.05,0.01,89.57,-40.83,-52.58,25.7,-2.98,-72.16
271.0,0.02,0.05,0.01,89.57,-40.83,-52.58,26.76,-3.06,-35.67
271.0,0.02,0.05,0.01,89.57,-40.83,-52.58,27.92,-2.8,-72.16
271.0,0.02,0.05,0.01,89.57,-40.83,-52.58,27.92,-2.8,-72.16
271.0,0.02,0.05,0.01,89.57,-40.83,-52.58,27.92,-2.8,-72.16
271.0,2.36,-0.13,0.0,103.63,-41.63,-52.56,27.92,-2.8,-72.16
271.0,2.36,-0.13,0.0,103.63,-41.63,-52.56,34.96,-3.54,-35.93
271.0,2.36,-0.13,0.0,103.63,-41.63,-52.56,36.64,-3.22,-72.4
271.0,2.36,-0.13,0.0,103.63,-41.63,-52.56,36.64,-3.22,-72.4
271.0,2.36,-0.13,0.0,103.63,-41.63,-52.56,36.64,-3.22,-72.4
271.0,0.03,0.05,-0.02,103.81,-41.33,-52.65,36.64,-3.22,-72.4
271.0,0.03,0.05,-0.02,103.81,-41.33,-52.65,36.41,-3.27,-35.83
271.0,0.03,0.05,-0.02,103.81,-41.33,-52.65,36.75,-2.97,-72.29
272.0,0.03,0.05,-0.02,103.81,-41.33,-52.65,36.75,-2.97,-72.29
272.0,0.03,0.05,-0.02,103.81,-41.33,-52.65,36.75,-2.97,-72.29
272.0,2.21,-0.05,-0.01,117.35,-41.64,-52.73,36.75,-2.97,-72.29
272.0,2.21,-0.05,-0.01,117.35,-41.64,-52.73,46.2,-3.81,-36.19
272.0,2.21,-0.05,-0.01,117.35,-41.64,-52.73,47.28,-3.47,-72.67
272.0,2.21,-0.05,-0.01,117.35,-41.64,-52.73,47.28,-3.47,-72.67
272.0,2.21,-0.05,-0.01,117.35,-41.64,-52.73,47.28,-3.47,-72.67
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,47.28,-3.47,-72.67
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,52.17,-3.77,-36.35
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,53.33,-3.7,-72.96
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,53.33,-3.7,-72.96
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,53.33,-3.7,-72.96
272.0,3.28,-0.33,0.1,138.6,-43.77,-52.08,53.23,-3.37,-72.68
272.0,0.03,0.02,0.0,138.82,-43.64,-52.06,53.23,-3.37,-72.68
272.0,0.03,0.02,0.0,138.82,-43.64,-52.06,52.07,-3.44,-36.05
272.0,0.03,0.02,0.0,138.82,-43.64,-52.06,52.07,-3.44,-36.05
272.0,0.03,0.02,0.0,138.82,-43.64,-52.06,52.07,-3.44,-36.05
272.0,0.03,0.02,0.0,138.82,-43.64,-52.06,53.36,-3.22,-72.52
272.0,2.72,-0.37,0.0,155.99,-45.99,-52.05,53.36,-3.22,-72.52
272.0,2.72,-0.37,0.0,155.99,-45.99,-52.05,54.86,-3.52,-36.09
272.0,2.72,-0.37,0.0,155.99,-45.99,-52.05,54.86,-3.52,-36.09
272.0,2.72,-0.37,0.0,155.99,-45.99,-52.05,56.39,-3.34,-72.61
272.0,2.72,-0.37,0.0,155.99,-45.99,-52.05,56.39,-3.34,-72.61
272.0,0.01,0.02,-0.01,156.03,-45.86,-52.1,56.39,-3.34,-72.61
272.0,0.01,0.02,-0.01,156.03,-45.86,-52.1,56.97,-3.64,-36.17
272.0,0.01,0.02,-0.01,156.03,-45.86,-52.1,56.97,-3.64,-36.17
272.0,0.01,0.02,-0.01,156.03,-45.86,-52.1,56.44,-3.31,-72.51
272.0,0.01,0.02,-0.01,156.03,-45.86,-52.1,56.44,-3.31,-72.51
272.0,0.0,0.05,0.02,156.05,-45.57,-52.0,56.44,-3.31,-72.51
272.0,0.0,0.05,0.02,156.05,-45.57,-52.0,57.05,-3.58,-35.99
272.0,0.0,0.05,0.02,156.05,-45.57,-52.0,57.05,-3.58,-35.99
272.0,0.0,0.05,0.02,156.05,-45.57,-52.0,56.47,-3.36,-72.35
272.0,-0.01,-0.01,0.01,156.01,-45.6,-51.94,56.47,-3.36,-72.35
272.0,-0.01,-0.01,0.01,156.01,-45.6,-51.94,57.03,-3.66,-35.91
272.0,-0.01,-0.01,0.01,156.01,-45.6,-51.94,57.03,-3.66,-35.91
272.0,-0.01,-0.01,0.01,156.01,-45.6,-51.94,57.03,-3.66,-35.91
272.0,-0.01,-0.01,0.01,156.01,-45.6,-51.94,56.41,-3.39,-72.34
272.0,-0.0,-0.03,0.02,155.99,-45.78,-51.83,56.41,-3.39,-72.34
272.0,-0.0,-0.03,0.02,155.99,-45.78,-51.83,57.0,-3.72,-35.93
272.0,-0.0,-0.03,0.02,155.99,-45.78,-51.83,57.0,-3.72,-35.93
272.0,-0.0,-0.03,0.02,155.99,-45.78,-51.83,57.0,-3.72,-35.93
272.0,-0.0,-0.03,0.02,155.99,-45.78,-51.83,56.38,-3.48,-72.37
272.0,-0.01,-0.0,-0.0,155.95,-45.79,-51.85,56.38,-3.48,-72.37
272.0,-0.01,-0.0,-0.0,155.95,-45.79,-51.85,56.96,-3.76,-35.95
272.0,-0.01,-0.0,-0.0,155.95,-45.79,-51.85,56.96,-3.76,-35.95
272.0,-0.01,-0.0,-0.0,155.95,-45.79,-51.85,56.96,-3.76,-35.95
272.0,-0.01,-0.0,-0.0,155.95,-45.79,-51.85,56.35,-3.5,-72.39
273.0,0.0,-0.01,-0.01,155.96,-45.87,-51.9,56.35,-3.5,-72.39
273.0,0.0,-0.01,-0.01,155.96,-45.87,-51.9,56.95,-3.78,-36.0
273.0,0.0,-0.01,-0.01,155.96,-45.87,-51.9,56.95,-3.78,-36.0
273.0,0.0,-0.01,-0.01,155.96,-45.87,-51.9,56.95,-3.78,-36.0
273.0,0.0,-0.01,-0.01,155.96,-45.87,-51.9,56.34,-3.52,-72.43
273.0,0.0,-0.01,-0.0,155.98,-45.93,-51.91,56.34,-3.52,-72.43
273.0,0.0,-0.01,-0.0,155.98,-45.93,-51.91,56.93,-3.81,-36.02
273.0,0.0,-0.01,-0.0,155.98,-45.93,-51.91,56.93,-3.81,-36.02
273.0,0.0,-0.01,-0.0,155.98,-45.93,-51.91,56.93,-3.81,-36.02
273.0,0.0,-0.01,-0.0,155.98,-45.93,-51.91,56.31,-3.53,-72.46
273.0,-0.02,-0.01,0.02,155.89,-46.01,-51.79,56.31,-3.53,-72.46
273.0,-0.02,-0.01,0.02,155.89,-46.01,-51.79,56.88,-3.86,-36.03
273.0,-0.02,-0.01,0.02,155.89,-46.01,-51.79,56.88,-3.86,-36.03
273.0,-0.02,-0.01,0.02,155.89,-46.01,-51.79,56.88,-3.86,-36.03
273.0,-0.02,-0.01,0.02,155.89,-46.01,-51.79,56.26,-3.62,-72.49
273.0,0.0,-0.01,-0.01,155.91,-46.04,-51.84,56.26,-3.62,-72.49
273.0,0.0,-0.01,-0.01,155.91,-46.04,-51.84,56.87,-3.89,-36.09
273.0,0.0,-0.01,-0.01,155.91,-46.04,-51.84,56.87,-3.89,-36.09
273.0,0.0,-0.01,-0.01,155.91,-46.04,-51.84,56.87,-3.89,-36.09
273.0,0.0,-0.01,-0.01,155.91,-46.04,-51.84,56.25,-3.59,-72.54
273.0,0.0,-0.01,-0.01,155.92,-46.08,-51.88,56.25,-3.59,-72.54
273.0,0.0,-0.01,-0.01,155.92,-46.08,-51.88,56.87,-3.87,-36.15
273.0,0.0,-0.01,-0.01,155.92,-46.08,-51.88,56.87,-3.87,-36.15
273.0,0.0,-0.01,-0.01,155.92,-46.08,-51.88,56.87,-3.87,-36.15
273.0,0.0,-0.01,-0.01,155.92,-46.08,-51.88,56.25,-3.59,-72.57
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.25,-3.59,-72.57
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.87,-3.88,-36.16
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.87,-3.88,-36.16
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.25,-3.6,-72.58
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.25,-3.6,-72.58
273.0,0.0,-0.01,0.0,155.94,-46.11,-51.87,56.25,-3.6,-72.58
273.0,0.0,0.0,-0.01,155.94,-46.1,-51.92,56.25,-3.6,-72.58
273.0,0.0,0.0,-0.01,155.94,-46.1,-51.92,56.87,-3.88,-36.16
273.0,0.0,0.0,-0.01,155.94,-46.1,-51.92,56.25,-3.58,-72.59
273.0,0.0,0.0,-0.01,155.94,-46.1,-51.92,56.25,-3.58,-72.59
273.0,0.0,0.0,-0.01,155.94,-46.1,-51.92,56.25,-3.58,-72.59
273.0,-0.0,0.0,-0.0,155.92,-46.1,-51.94,56.25,-3.58,-72.59
273.0,-0.0,0.0,-0.0,155.92,-46.1,-51.94,56.87,-3.87,-36.16
273.0,-0.0,0.0,-0.0,155.92,-46.1,-51.94,56.24,-3.57,-72.58
273.0,-0.0,0.0,-0.0,155.92,-46.1,-51.94,56.24,-3.57,-72.58
273.0,-0.0,0.0,-0.0,155.92,-46.1,-51.94,56.24,-3.57,-72.58
273.0,0.0,-0.0,0.0,155.94,-46.12,-51.92,56.24,-3.57,-72.58
273.0,0.0,-0.0,0.0,155.94,-46.12,-51.92,57.29,-3.81,-36.19
273.0,0.0,-0.0,0.0,155.94,-46.12,-51.92,56.24,-3.54,-72.59
273.0,0.0,-0.0,0.0,155.94,-46.12,-51.92,56.24,-3.54,-72.59
273.0,0.0,-0.0,0.0,155.94,-46.12,-51.92,56.24,-3.54,-72.59
273.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,56.24,-3.54,-72.59
274.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,57.28,-3.79,-36.2
274.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,56.23,-3.52,-72.6
274.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,56.23,-3.52,-72.6
274.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,56.23,-3.52,-72.6
274.0,0.0,-0.0,0.01,155.95,-46.13,-51.88,56.22,-3.54,-72.61
274.0,0.0,0.0,-0.0,155.98,-46.12,-51.89,56.22,-3.54,-72.61
274.0,0.0,0.0,-0.0,155.98,-46.12,-51.89,57.28,-3.81,-36.2
274.0,0.0,0.0,-0.0,155.98,-46.12,-51.89,57.28,-3.81,-36.2
274.0,0.0,0.0,-0.0,155.98,-46.12,-51.89,57.28,-3.81,-36.2
274.0,0.0,0.0,-0.0,155.98,-46.12,-51.89,56.21,-3.55,-72.61
274.0,0.0,-0.0,0.0,155.98,-46.14,-51.89,56.21,-3.55,-72.61
274.0,0.0,-0.0,0.0,155.98,-46.14,-51.89,57.27,-3.83,-36.22
274.0,0.0,-0.0,0.0,155.98,-46.14,-51.89,57.27,-3.83,-36.22
274.0,0.0,-0.0,0.0,155.98,-46.14,-51.89,57.27,-3.83,-36.22
274.0,0.0,-0.0,0.0,155.98,-46.14,-51.89,56.22,-3.55,-72.63
274.0,0.0,0.0,-0.0,155.99,-46.14,-51.91,56.22,-3.55,-72.63
274.0,0.0,0.0,-0.0,155.99,-46.14,-51.91,57.28,-3.82,-36.23
274.0,0.0,0.0,-0.0,155.99,-46.14,-51.91,57.28,-3.82,-36.23
274.0,0.0,0.0,-0.0,155.99,-46.14,-51.91,57.28,-3.82,-36.23
274.0,0.0,0.0,-0.0,155.99,-46.14,-51.91,56.2,-3.59,-72.64
274.0,0.0,-0.01,0.01,155.99,-46.19,-51.82,56.2,-3.59,-72.64
274.0,0.0,-0.01,0.01,155.99,-46.19,-51.82,57.27,-3.88,-36.23
274.0,0.0,-0.01,0.01,155.99,-46.19,-51.82,57.27,-3.88,-36.23
274.0,0.0,-0.01,0.01,155.99,-46.19,-51.82,57.27,-3.88,-36.23
274.0,0.0,-0.01,0.01,155.99,-46.19,-51.82,56.19,-3.63,-72.64
274.0,0.0,-0.01,0.01,156.02,-46.25,-51.77,56.19,-3.63,-72.64
274.0,0.0,-0.01,0.01,156.02,-46.25,-51.77,57.28,-3.93,-36.24
274.0,0.0,-0.01,0.01,156.02,-46.25,-51.77,57.28,-3.93,-36.24
274.0,0.0,-0.01,0.01,156.02,-46.25,-51.77,56.18,-3.71,-72.66
274.0,0.0,-0.01,0.01,156.02,-46.25,-51.77,56.18,-3.71,-72.66
